line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned
L004090,ORD002959,2025-09-12,C00602,Москва,Маркетплейс,Регулярный,Карта,P043,Аудио Sony Model 43,Аудио,Sony,Back-to-school,0.1124,1,7764.95,5136.11,0
L004091,ORD002312,2025-02-24,C01897,Москва,Сайт,Новый,СБП,P037,Аудио JBL Model 37,Аудио,JBL,Без акции,0.0512,3,6433.82,4328.94,0
L004092,ORD001075,2025-03-25,C00022,Москва,Магазин,Регулярный,СБП,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0231,1,150361.91,106994.9,0
L004093,ORD005605,2025-10-29,C02007,Санкт-Петербург,Сайт,Регулярный,СБП,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Без акции,0.0336,1,22389.02,16234.72,0
L004094,ORD001756,2025-07-29,C00186,Санкт-Петербург,Магазин,VIP,Карта,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Без акции,0.0618,1,6695.87,3913.88,0
L004095,ORD000201,2025-12-16,C01523,Самара,Магазин,Новый,Рассрочка,P041,Аудио Philips Model 41,Аудио,Philips,Новый год,0.1578,1,3076.44,2105.37,0
L004096,ORD001292,2025-10-31,C02114,Москва,Магазин,Новый,Наличные,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Без акции,0.0021,1,8640.5,4985.52,0
L004097,ORD003572,2025-07-20,C01537,Новосибирск,Магазин,Регулярный,Наличные,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Weekend,0.091,1,22684.13,17417.86,0
L004098,ORD001290,2025-01-17,C01942,Москва,Магазин,Новый,Карта,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Weekend,0.0628,1,24042.81,14124.55,0
L004099,ORD002390,2025-06-16,C00238,Новосибирск,Магазин,Регулярный,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.0551,2,2537.07,1642.85,0
L004100,ORD002488,2025-09-14,C01750,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P041,Аудио Philips Model 41,Аудио,Philips,Без акции,0.0,1,3031.76,2152.84,1
L004101,ORD005730,2025-03-05,C00553,Екатеринбург,Магазин,Регулярный,Карта,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Без акции,0.0169,1,32444.23,20855.42,0
L004102,ORD001686,2025-07-06,C02142,Новосибирск,Сайт,Регулярный,Рассрочка,P037,Аудио JBL Model 37,Аудио,JBL,Weekend,0.091,1,6536.93,4489.41,0
L004103,ORD000792,2025-02-11,C01482,Новосибирск,Сайт,VIP,СБП,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Без акции,0.009,1,13552.59,10040.66,0
L004104,ORD003269,2025-07-04,C01660,Самара,Маркетплейс,VIP,Карта,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Без акции,0.0399,1,6775.48,4040.65,0
L004105,ORD004856,2025-05-19,C00153,Новосибирск,Сайт,Регулярный,СБП,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0438,1,21173.25,16346.14,0
L004106,ORD004584,2025-08-23,C02369,Казань,Магазин,Регулярный,Рассрочка,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0058,1,27053.31,19393.9,0
L004107,ORD001864,2025-01-04,C01815,Екатеринбург,Сайт,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Без акции,0.0663,1,22479.4,17331.56,0
L004108,ORD002012,2025-04-07,C01732,Москва,Магазин,Новый,СБП,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0626,1,40546.48,35057.91,0
L004109,ORD005658,2025-05-21,C01272,Москва,Магазин,Новый,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Без акции,0.0,1,22164.91,17593.63,0
L004110,ORD004304,2025-09-28,C01439,Москва,Сайт,Регулярный,Карта,P041,Аудио Philips Model 41,Аудио,Philips,Без акции,0.084,1,2997.33,2130.04,0
L004111,ORD005158,2025-12-24,C00196,Казань,Маркетплейс,Регулярный,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Новый год,0.1565,1,65766.71,49109.1,0
L004112,ORD000068,2025-05-29,C01204,Новосибирск,Магазин,Новый,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Weekend,0.0766,1,20839.95,15829.93,0
L004113,ORD001821,2025-12-16,C00065,Казань,Сайт,Новый,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Новый год,0.1077,1,123695.21,98262.47,0
L004114,ORD005301,2025-03-17,C01515,Екатеринбург,Сайт,Регулярный,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0299,3,42517.63,33247.15,0
L004115,ORD001820,2025-10-31,C01936,Санкт-Петербург,Магазин,Новый,Карта,P025,Телевизоры LG Model 25,Телевизоры,LG,Без акции,0.044,2,167093.54,106809.25,0
L004116,ORD002321,2025-08-20,C01906,Москва,Сайт,Регулярный,Карта,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0327,3,4767.5,3378.88,0
L004117,ORD004721,2025-10-12,C00117,Москва,Магазин,VIP,Наличные,P019,Телевизоры Samsung Model 19,Телевизоры,Samsung,Weekend,0.0493,1,167328.11,104660.71,0
L004118,ORD001806,2025-01-05,C00344,Санкт-Петербург,Магазин,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Без акции,0.0745,1,14663.06,10208.21,0
L004119,ORD005707,2025-12-31,C00544,Москва,Магазин,Новый,Рассрочка,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Новый год,0.1748,1,33975.38,20606.61,0
L004120,ORD000568,2025-11-12,C00921,Санкт-Петербург,Сайт,Регулярный,СБП,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Weekend,0.1165,1,80760.67,43776.4,1
L004121,ORD003140,2025-11-23,C00392,Санкт-Петербург,Магазин,Регулярный,Карта,P025,Телевизоры LG Model 25,Телевизоры,LG,Black Friday,0.1872,1,173488.01,109051.58,0
L004122,ORD003071,2025-11-13,C00691,Москва,Магазин,Новый,Карта,P006,Смартфоны Apple Model 06,Смартфоны,Apple,Weekend,0.069,1,38449.53,30177.44,0
L004123,ORD003760,2025-09-09,C01105,Новосибирск,Магазин,Регулярный,Рассрочка,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Back-to-school,0.1287,3,8347.31,5064.28,0
L004124,ORD000013,2025-01-16,C01429,Москва,Маркетплейс,VIP,Рассрочка,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Без акции,0.0639,2,559.76,398.71,0
L004125,ORD004727,2025-08-28,C01957,Москва,Сайт,Регулярный,СБП,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Back-to-school,0.1109,2,614.6,505.35,0
L004126,ORD002598,2025-02-10,C00794,Казань,Магазин,Регулярный,Рассрочка,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0423,1,187524.12,143955.91,0
L004127,ORD004663,2025-08-24,C00361,Екатеринбург,Сайт,Регулярный,СБП,P044,Аудио Marshall Model 44,Аудио,Marshall,Back-to-school,0.0927,1,45239.77,34120.16,0
L004128,ORD001763,2025-08-12,C01947,Москва,Магазин,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Back-to-school,0.131,2,23477.39,17644.09,0
L004129,ORD002245,2025-05-12,C00186,Москва,Сайт,VIP,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Без акции,0.0339,2,11845.39,9005.54,0
L004130,ORD002557,2025-04-14,C00526,Екатеринбург,Маркетплейс,VIP,СБП,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.0469,1,39080.66,28592.97,0
L004131,ORD002607,2025-02-02,C00146,Москва,Магазин,VIP,СБП,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Без акции,0.06,1,6377.94,3727.59,0
L004132,ORD005217,2025-05-07,C01012,Казань,Сайт,Регулярный,Карта,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.0297,3,42846.73,27299.32,0
L004133,ORD005311,2025-08-15,C01084,Москва,Сайт,Новый,Рассрочка,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Без акции,0.0254,1,25166.32,18180.11,0
L004134,ORD004783,2025-03-17,C01712,Самара,Магазин,Регулярный,СБП,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0103,1,62330.18,40650.53,0
L004135,ORD004000,2025-09-13,C01855,Москва,Сайт,Новый,СБП,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0466,2,17903.76,11780.69,0
L004136,ORD005585,2025-05-03,C01745,Екатеринбург,Сайт,Регулярный,Рассрочка,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0651,1,26026.67,18803.06,0
L004137,ORD005692,2025-07-10,C00361,Москва,Магазин,Регулярный,Наличные,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0459,1,33398.48,24891.05,1
L004138,ORD003838,2025-06-27,C00132,Санкт-Петербург,Магазин,Регулярный,Наличные,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0427,1,4901.86,3611.97,0
L004139,ORD001155,2025-07-12,C02395,Санкт-Петербург,Магазин,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0598,1,87490.18,73261.8,0
L004140,ORD004273,2025-02-14,C02003,Москва,Магазин,Новый,Карта,P006,Смартфоны Apple Model 06,Смартфоны,Apple,Без акции,0.0215,1,37200.14,28022.59,0
L004141,ORD000122,2025-03-23,C01522,Казань,Маркетплейс,Регулярный,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Без акции,0.0116,1,129139.81,96113.23,0
L004142,ORD003385,2025-05-10,C00575,Москва,Магазин,Новый,Наличные,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.024,1,44957.09,34466.51,0
L004143,ORD002314,2025-11-28,C00183,Новосибирск,Сайт,Новый,Рассрочка,P020,Телевизоры LG Model 20,Телевизоры,LG,Black Friday,0.2169,1,63701.23,48770.96,0
L004144,ORD002174,2025-11-02,C00980,Новосибирск,Сайт,Новый,Карта,P034,Бытовая техника LG Model 34,Бытовая техника,LG,Без акции,0.0457,1,30593.79,21922.66,0
L004145,ORD002623,2025-12-24,C01665,Москва,Магазин,Регулярный,Рассрочка,P054,Аксессуары Apple Model 54,Аксессуары,Apple,Новый год,0.0857,1,2917.87,2001.79,0
L004146,ORD002488,2025-09-14,C01750,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0132,1,146484.27,100235.8,0
L004147,ORD001320,2025-04-02,C00105,Казань,Магазин,Регулярный,Рассрочка,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0372,1,27393.3,19506.82,1
L004148,ORD001248,2025-03-27,C00557,Москва,Маркетплейс,Регулярный,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0612,1,87262.38,49047.63,0
L004149,ORD001229,2025-07-06,C00255,Москва,Сайт,Новый,Рассрочка,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0754,1,43760.23,34157.99,0
L004150,ORD003464,2025-01-23,C02137,Москва,Магазин,Регулярный,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Без акции,0.0726,1,2483.15,1668.0,0
L004151,ORD001169,2025-11-23,C01888,Казань,Маркетплейс,Регулярный,Карта,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Black Friday,0.21,2,89804.5,57877.31,0
L004152,ORD001960,2025-11-02,C02345,Казань,Сайт,Регулярный,Карта,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0247,1,26313.99,18627.73,0
L004153,ORD005298,2025-05-21,C01287,Новосибирск,Сайт,Новый,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Weekend,0.1116,1,152108.32,102578.45,0
L004154,ORD003010,2025-09-03,C01026,Санкт-Петербург,Сайт,VIP,Рассрочка,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Back-to-school,0.1262,2,120349.96,82838.0,0
L004155,ORD001649,2025-06-21,C01834,Москва,Магазин,Регулярный,Наличные,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.0401,1,2538.16,1659.55,0
L004156,ORD002565,2025-03-07,C01851,Санкт-Петербург,Маркетплейс,Регулярный,Рассрочка,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.0269,1,41862.75,25896.08,0
L004157,ORD004542,2025-05-30,C00096,Москва,Сайт,Регулярный,Рассрочка,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0423,1,155439.81,108131.91,0
L004158,ORD004965,2025-06-27,C01523,Москва,Магазин,Новый,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Weekend,0.0549,2,1849.48,1362.77,0
L004159,ORD001557,2025-07-05,C00734,Новосибирск,Сайт,Регулярный,СБП,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Weekend,0.0474,2,44508.03,36183.0,0
